int,mass
-0.18539654206046188,5241.5
-0.1873507754141664,5242.0
-0.188466737177445,5242.5
-0.19110913956888667,5243.0
-0.19226431600629687,5243.5
-0.19432552361166697,5244.0
-0.19465378480503162,5244.5
-0.19695307892237557,5245.0
-0.19782836039100257,5245.5
-0.19969724725121685,5246.0
-0.20025848599007293,5246.5
-0.20132411167358788,5247.0
-0.20156364406624602,5247.5
-0.2019240831286413,5248.0
-0.20155435676955372,5248.5
-0.2006164576076412,5249.0
-0.20017720147779797,5249.5
-0.19923070544924174,5250.0
-0.19929459505964708,5250.5
-0.19811587929394356,5251.0
-0.19795138261936404,5251.5
-0.19623685525646647,5252.0
-0.19671704412551533,5252.5
-0.19573896024701443,5253.0
-0.19596354200395527,5253.5
-0.19513757965749884,5254.0
-0.19614830755933643,5254.5
-0.19663841761221212,5255.0
-0.1981315960992769,5255.5
-0.19918186642536004,5256.0
-0.20036500887937966,5256.5
-0.201726111331897,5257.0
-0.20288945693392435,5257.5
-0.2045321377155228,5258.0
-0.20533420741934263,5258.5
-0.20726002718913467,5259.0
-0.20806905255537558,5259.5
-0.21095279657663146,5260.0
-0.21207238414532936,5260.5
-0.2140492993281061,5261.0
-0.21394696843249106,5261.5
-0.21504544572778106,5262.0
-0.21446950771066606,5262.5
-0.21449100251738537,5263.0
-0.2130341463582494,5263.5
-0.2112275532025955,5264.0
-0.20884847515386992,5264.5
-0.20600012139484977,5265.0
-0.20285513907678826,5265.5
-0.19868343147045178,5266.0
-0.19551332661528173,5266.5
-0.1916626935147759,5267.0
-0.19031013478412076,5267.5
-0.18853574619181143,5268.0
-0.1884376724962934,5268.5
-0.1879636887823999,5269.0
-0.1905685621823284,5269.5
-0.1927817794819058,5270.0
-0.19651249198480986,5270.5
-0.1998599827081006,5271.0
-0.20396724980893602,5271.5
-0.20770094950133572,5272.0
-0.211080571283568,5272.5
-0.21323937720610064,5273.0
-0.21285839903083448,5273.5
-0.21212054388241003,5274.0
-0.20892267896659203,5274.5
-0.20603664823654333,5275.0
-0.20102203970108484,5275.5
-0.1968557049932618,5276.0
-0.1911915078497626,5276.5
-0.1877263645772778,5277.0
-0.18353927446745388,5277.5
-0.18071768299391286,5278.0
-0.1779128137620644,5278.5
-0.17648997420520543,5279.0
-0.17570401403642133,5279.5
-0.17566755005721507,5280.0
-0.17654011601187225,5280.5
-0.17705972006956713,5281.0
-0.1783685736171483,5281.5
-0.1785541665436682,5282.0
-0.1798065087835434,5282.5
-0.17946821395603116,5283.0
-0.17994121843947786,5283.5
-0.1790535691804494,5284.0
-0.17990023994187274,5284.5
-0.17970859169205813,5285.0
-0.18029438314987534,5285.5
-0.18001053201416506,5286.0
-0.1800004321321893,5286.5
-0.18028774336869435,5287.0
-0.18083312160971268,5287.5
-0.1823009724515422,5288.0
-0.18319742912714104,5288.5
-0.18499637914638686,5289.0
-0.18545249985507473,5289.5
-0.1873254378524442,5290.0
-0.1874619367374537,5290.5
-0.18839967680519915,5291.0
-0.18774519747574261,5291.5
-0.1880554949563155,5292.0
-0.1870351070985314,5292.5
-0.18615754153515388,5293.0
-0.18374274547866548,5293.5
-0.17988033922305988,5294.0
-0.17532220494656628,5294.5
-0.16927771695065305,5295.0
-0.1624107870994784,5295.5
-0.15306521896592074,5296.0
-0.1436258939055056,5296.5
-0.13197398938540128,5297.0
-0.12050396046463265,5297.5
-0.10730057444785401,5298.0
-0.0943997780302533,5298.5
-0.08118167732352499,5299.0
-0.06913690523660894,5299.5
-0.058005542388892835,5300.0
-0.04817137727547349,5300.5
-0.040460541256607835,5301.0
-0.034896200472856506,5301.5
-0.03131655998038992,5302.0
-0.029831011081366054,5302.5
-0.031832448679618576,5303.0
-0.03632087530394133,5303.5
-0.042569117708798336,5304.0
-0.050392572377557246,5304.5
-0.06030304382194121,5305.0
-0.07043571224138133,5305.5
-0.08115169151577106,5306.0
-0.09128703635969428,5306.5
-0.10123729127242284,5307.0
-0.11072761722016328,5307.5
-0.11962398094688458,5308.0
-0.12778126262502523,5308.5
-0.13445571507175597,5309.0
-0.14110436923947708,5309.5
-0.14586307617761346,5310.0
-0.15110022406283494,5310.5
-0.15451455488617952,5311.0
-0.15835638862998697,5311.5
-0.16061483138718877,5312.0
-0.1634451984882608,5312.5
-0.16555469996216557,5313.0
-0.16793130509322746,5313.5
-0.1697910641723197,5314.0
-0.17107325237624935,5314.5
-0.1728320101515085,5315.0
-0.17390185058895485,5315.5
-0.1764323423310707,5316.0
-0.1781383019722366,5316.5
-0.180948603367189,5317.0
-0.18246031295756118,5317.5
-0.18541675093032223,5318.0
-0.186837245829015,5318.5
-0.188780112532296,5319.0
-0.18948605387063683,5319.5
-0.19013320252082067,5320.0
-0.19083860464330626,5320.5
-0.19131890577762153,5321.0
-0.19244875577187914,5321.5
-0.19271687019089934,5322.0
-0.19416500888445992,5322.5
-0.1943532347893111,5323.0
-0.19721460631120052,5323.5
-0.1986729384590318,5324.0
-0.20121282551151357,5324.5
-0.20232763562435813,5325.0
-0.2037063002655615,5325.5
-0.20428853791738813,5326.0
-0.2047879339458203,5326.5
-0.20495492626470657,5327.0
-0.20415551446778715,5327.5
-0.2040723628194525,5328.0
-0.20263820766009527,5328.5
-0.2028536064525395,5329.0
-0.20169298472742608,5329.5
-0.20183967656105123,5330.0
-0.20117836536848172,5330.5
-0.2028699588526921,5331.0
-0.2042403538781336,5331.5
-0.20652661073470968,5332.0
-0.20820244498108081,5332.5
-0.20865602874012293,5333.0
-0.2089259000459952,5333.5
-0.2075176365386944,5334.0
-0.20655201816420637,5334.5
-0.2039473130647442,5335.0
-0.20242862663714412,5335.5
-0.19956303459389266,5336.0
-0.19874951712130592,5336.5
-0.19684310524891058,5337.0
-0.19592060955483354,5337.5
-0.19462932818355477,5338.0
-0.19412115825425888,5338.5
-0.19456690394009674,5339.0
-0.1953514653864969,5339.5
-0.19782548421726628,5340.0
-0.1994815455114563,5340.5
-0.20231782077140895,5341.0
-0.2035333047682449,5341.5
-0.2069617374490155,5342.0
-0.20894064133943321,5342.5
-0.21196643588001304,5343.0
-0.21387676835172817,5343.5
-0.21587422332354136,5344.0
-0.21761606235959058,5344.5
-0.21889073824902108,5345.0
-0.2203054197635076,5345.5
-0.22007190718294012,5346.0
-0.22058154640556324,5346.5
-0.21875413012768738,5347.0
-0.2186782154092307,5347.5
-0.21655773669728465,5348.0
-0.21554859932014467,5348.5
-0.21369641785555135,5349.0
-0.2132159395686282,5349.5
-0.2130668139911464,5350.0
-0.2134103786513141,5350.5
-0.21443874688815842,5351.0
-0.2145053767397597,5351.5
-0.21557443984230593,5352.0
-0.21488175301484508,5352.5
-0.21614360819585152,5353.0
-0.21514518614279748,5353.5
-0.21480991925923934,5354.0
-0.21232908680300527,5354.5
-0.20945269713763615,5355.0
-0.2055549414699201,5355.5
-0.20130211360452926,5356.0
-0.1970766991922392,5356.5
-0.19245278934543233,5357.0
-0.18932644576372043,5357.5
-0.18573472839838745,5358.0
-0.18525514776472066,5358.5
-0.1839021439497638,5359.0
-0.18388600996460452,5359.5
-0.18312761924914123,5360.0
-0.1834274309696748,5360.5
-0.18363889027512642,5361.0
-0.18427421660604182,5361.5
-0.18536648105937262,5362.0
-0.18588662580271498,5362.5
-0.1873262350846977,5363.0
-0.18744222172803232,5363.5
-0.1894053645670541,5364.0
-0.18985027597107323,5364.5
-0.1913096455714352,5365.0
-0.19160412824358908,5365.5
-0.19258746202355098,5366.0
-0.19305848117319716,5366.5
-0.19348369475005042,5367.0
-0.19369526554437702,5367.5
-0.19283231294377576,5368.0
-0.19288427224496205,5368.5
-0.19168725204224527,5369.0
-0.19321150718792288,5369.5
-0.19397778618925657,5370.0
-0.19639315274522176,5370.5
-0.1985742847760819,5371.0
-0.20236819178703577,5371.5
-0.20640090631597788,5372.0
-0.21092394908109258,5372.5
-0.2160263812356677,5373.0
-0.22003886320576732,5373.5
-0.22476338009871705,5374.0
-0.2270019944937777,5374.5
-0.23025738596256243,5375.0
-0.2305532136117857,5375.5
-0.2312973937298691,5376.0
-0.22990103811205878,5376.5
-0.2285244461520346,5377.0
-0.22682537325519883,5377.5
-0.22491330489084851,5378.0
-0.22361873224362516,5378.5
-0.22146493966211936,5379.0
-0.22087161996389443,5379.5
-0.21916869757914698,5380.0
-0.2210729448956873,5380.5
-0.2219876555666583,5381.0
-0.22445288132264332,5381.5
-0.22624590794596694,5382.0
-0.2283399311889169,5382.5
-0.23045378712935874,5383.0
-0.23199072294508466,5383.5
-0.23415112492305198,5384.0
-0.2347594376553656,5384.5
-0.2365790979197092,5385.0
-0.23652923329631376,5385.5
-0.2389444160062414,5386.0
-0.2399092361186715,5386.5
-0.24195933430628458,5387.0
-0.24311173823448903,5387.5
-0.24397444240850752,5388.0
-0.24515607637167294,5388.5
-0.24529323152997293,5389.0
-0.24656573740774235,5389.5
-0.24590348488614297,5390.0
-0.24635254780764576,5390.5
-0.2447947138278015,5391.0
-0.24508647267583444,5391.5
-0.24438410943911676,5392.0
-0.24467684178671392,5392.5
-0.2449040970317209,5393.0
-0.24472304033469708,5393.5
-0.2453474890186645,5394.0
-0.2445152081074497,5394.5
-0.24549021846951186,5395.0
-0.2446562229043356,5395.5
-0.24515969505693627,5396.0
-0.2441687509682092,5396.5
-0.2442690679014563,5397.0
-0.24339399410513937,5397.5
-0.24249871816201662,5398.0
-0.24122039622355912,5398.5
-0.23883474465437748,5399.0
-0.23771809980387076,5399.5
-0.23515163403264186,5400.0
-0.23574522578373552,5400.5
-0.23477473814494831,5401.0
-0.2352511946954217,5401.5
-0.23476286258096835,5402.0
-0.2351781313357626,5402.5
-0.2359856760967651,5403.0
-0.23701774379466037,5403.5
-0.2395892075710765,5404.0
-0.24126803396296925,5404.5
-0.24434389311112778,5405.0
-0.24539713336140678,5405.5
-0.24818239811138199,5406.0
-0.24868389428458537,5406.5
-0.24958532795438965,5407.0
-0.24865053072453905,5407.5
-0.24628874878086893,5408.0
-0.24375741855785465,5408.5
-0.23943428579712056,5409.0
-0.23607580757611396,5409.5
-0.23107655261205115,5410.0
-0.22748890156315227,5410.5
-0.22306802594423591,5411.0
-0.22092927366777257,5411.5
-0.21860460799859488,5412.0
-0.21720419733973906,5412.5
-0.21643040498854804,5413.0
-0.21546738745612976,5413.5
-0.21583487713346894,5414.0
-0.21494855302062593,5414.5
-0.216220235762713,5415.0
-0.21515690734731166,5415.5
-0.21467268778201976,5416.0
-0.21215577140291775,5416.5
-0.20938433035685514,5417.0
-0.20656581899338908,5417.5
-0.20359932553356633,5418.0
-0.20208373380965095,5418.5
-0.20008759323022837,5419.0
-0.19967769637455068,5419.5
-0.19849255899855,5420.0
-0.20007562762149803,5420.5
-0.20120145951485602,5421.0
-0.20358579265937188,5421.5
-0.20604494621624342,5422.0
-0.20829428548464124,5422.5
-0.21117984570849963,5423.0
-0.21275418187777514,5423.5
-0.21587951248139392,5424.0
-0.21730701129363147,5424.5
-0.21981173024424538,5425.0
-0.22076498610164896,5425.5
-0.22215993804837642,5426.0
-0.2227699441890573,5426.5
-0.22301658177899641,5427.0
-0.22320896169991397,5427.5
-0.22207494722772256,5428.0
-0.22203511185834054,5428.5
-0.22018384321466286,5429.0
-0.22046774416539738,5429.5
-0.21914826666121676,5430.0
-0.2188311461027994,5430.5
-0.2180954673167037,5431.0
-0.2179167412336119,5431.5
-0.21887603258258786,5432.0
-0.219531376357181,5432.5
-0.22247685906892697,5433.0
-0.22404474999729895,5433.5
-0.22677742039974744,5434.0
-0.22777216511821913,5434.5
-0.22932803444176095,5435.0
-0.22983688666668642,5435.5
-0.2300430828844399,5436.0
-0.22977694683234887,5436.5
-0.22770676818446273,5437.0
-0.22635065986136887,5437.5
-0.2225974358284846,5438.0
-0.22033590558645771,5438.5
-0.21575081730912682,5439.0
-0.21157407720137605,5439.5
-0.20592554053715045,5440.0
-0.19946376332671364,5440.5
-0.19332484320325466,5441.0
-0.186373044546342,5441.5
-0.18137482299136917,5442.0
-0.17597735477174956,5442.5
-0.1722967928896253,5443.0
-0.16908144558381877,5443.5
-0.1687769938683386,5444.0
-0.16969852916506692,5444.5
-0.1722508476630226,5445.0
-0.17712147780383236,5445.5
-0.18260880600841012,5446.0
-0.18964073588062988,5446.5
-0.19558096324706706,5447.0
-0.20336861455076588,5447.5
-0.20941034654508472,5448.0
-0.21591139312064894,5448.5
-0.22090087129851785,5449.0
-0.22462928148750658,5449.5
-0.22822107060217098,5450.0
-0.22964568203391106,5450.5
-0.23160919079338874,5451.0
-0.23110225396880532,5451.5
-0.23147075540071801,5452.0
-0.23018087834930978,5452.5
-0.2296564474668782,5453.0
-0.22897967560696822,5453.5
-0.2282663952839001,5454.0
-0.22851944449861702,5454.5
-0.22788935987224576,5455.0
-0.22879413210061747,5455.5
-0.2284411503084633,5456.0
-0.23050051374864983,5456.5
-0.2314035666616877,5457.0
-0.232985490656418,5457.5
-0.23387226989488494,5458.0
-0.23350697424013,5458.5
-0.23365866173947503,5459.0
-0.23160485567836855,5459.5
-0.23115802558369306,5460.0
-0.2285518572432404,5460.5
-0.2270262374377008,5461.0
-0.22461920806834815,5461.5
-0.22300816092572043,5462.0
-0.22216490606239206,5462.5
-0.22125291188506124,5463.0
-0.2224658211590293,5463.5
-0.22285859181158146,5464.0
-0.22469217723537369,5464.5
-0.22539485933681172,5465.0
-0.22735137774128733,5465.5
-0.22842518586327684,5466.0
-0.22939321407447755,5466.5
-0.2300387808824126,5467.0
-0.22910719499778812,5467.5
-0.22915444428051931,5468.0
-0.2272152631515607,5468.5
-0.22752148055132648,5469.0
-0.2264652160910941,5469.5
-0.226467262239342,5470.0
-0.22629930297319337,5470.5
-0.22613109783712765,5471.0
-0.22704549378278818,5471.5
-0.22681439403512116,5472.0
-0.22890516693060878,5472.5
-0.229203889422831,5473.0
-0.23063492670506802,5473.5
-0.23066823018959223,5474.0
-0.23064779359510623,5474.5
-0.23047722896982928,5475.0
-0.22938769355735125,5475.5
-0.22928890222927828,5476.0
-0.22788233298152186,5476.5
-0.22785355343102956,5477.0
-0.226868146131824,5477.5
-0.22774760839233843,5478.0
-0.22822415696984555,5478.5
-0.2289604449055681,5479.0
-0.22985023696894238,5479.5
-0.22926879877143935,5480.0
-0.22969155801444865,5480.5
-0.22807051827949218,5481.0
-0.2283194394103127,5481.5
-0.2270720595301937,5482.0
-0.22654643130681457,5482.5
-0.2256534733739529,5483.0
-0.22433868097908133,5483.5
-0.2241802252905061,5484.0
-0.2227537283429662,5484.5
-0.22425381560976732,5485.0
-0.22441096070840677,5485.5
-0.22596963663906197,5486.0
-0.226875939996277,5486.5
-0.22780197479499795,5487.0
-0.2289651101482393,5487.5
-0.22880329491856527,5488.0
-0.22964735543369896,5488.5
-0.22853154077585255,5489.0
-0.22858026541101642,5489.5
-0.22747212646185133,5490.0
-0.22768941504004783,5490.5
-0.2281690059630943,5491.0
-0.22877233867609914,5491.5
-0.23069664681187235,5492.0
-0.23150409101835648,5492.5
-0.23364884482685883,5493.0
-0.2342477441549384,5493.5
-0.23629652074720792,5494.0
-0.23724428069175119,5494.5
-0.23820595270800227,5495.0
-0.23875011495088772,5495.5
-0.2377328069128328,5496.0
-0.23782231575499568,5496.5
-0.2360576692350116,5497.0
-0.23696682101022046,5497.5
-0.2368057401548175,5498.0
-0.23779613926766252,5498.5
-0.2387890367195604,5499.0
-0.239353280632932,5499.5
-0.2410449364604556,5500.0
-0.2410011460705397,5500.5
-0.2435735675277657,5501.0
-0.24407257990327202,5501.5
-0.24552288639607742,5502.0
-0.24556536938858076,5502.5
-0.2447532301193813,5503.0
-0.24421990980409763,5503.5
-0.2420221136914198,5504.0
-0.24172363815684664,5504.5
-0.23980215260599383,5505.0
-0.23941191826812522,5505.5
-0.2383816703040891,5506.0
-0.2384920929013545,5506.5
-0.23930956680650917,5507.0
-0.23991114532829907,5507.5
-0.24253377133735476,5508.0
-0.24383452107569123,5508.5
-0.24652768626009255,5509.0
-0.24774023266629008,5509.5
-0.24981986719420524,5510.0
-0.25141380267575547,5510.5
-0.2525840334311306,5511.0
-0.2542916626444213,5511.5
-0.2542609047973819,5512.0
-0.2554774504469035,5512.5
-0.25485003204159906,5513.0
-0.2559302365441937,5513.5
-0.2562614696368861,5514.0
-0.2569073742235663,5514.5
-0.25785709479578794,5515.0
-0.2572399359283484,5515.5
-0.2577536398741622,5516.0
-0.255928991377444,5516.5
-0.25573354545897853,5517.0
-0.25392250417372947,5517.5
-0.2525276047256031,5518.0
-0.2508098291268093,5518.5
-0.24799766002159196,5519.0
-0.24646694749099282,5519.5
-0.2432081535246455,5520.0
-0.2430368321297496,5520.5
-0.241900596034375,5521.0
-0.24231550250785633,5521.5
-0.24338986806562707,5522.0
-0.24488828468688162,5522.5
-0.24794680295457816,5523.0
-0.24955060287885372,5523.5
-0.253893279740775,5524.0
-0.2557907664990112,5524.5
-0.2583047732970895,5525.0
-0.25884426279250417,5525.5
-0.25760183550781174,5526.0
-0.2563182703101943,5526.5
-0.25236842621392974,5527.0
-0.2496575450383561,5527.5
-0.24447577732682327,5528.0
-0.24033501488005518,5528.5
-0.2353947905780267,5529.0
-0.23102649459830712,5529.5
-0.2278967410943862,5530.0
-0.22448737609523967,5530.5
-0.22449873477643345,5531.0
-0.22401375098054707,5531.5
-0.22548041497929885,5532.0
-0.22685220347862672,5532.5
-0.22889207701703096,5533.0
-0.23116551908756844,5533.5
-0.23220457433255978,5534.0
-0.23414150221314572,5534.5
-0.23398377777025056,5535.0
-0.23490449531559474,5535.5
-0.23450760429390294,5536.0
-0.23477059006083317,5536.5
-0.23523793248024077,5537.0
-0.235040853210738,5537.5
-0.2361592525764991,5538.0
-0.23560189953259794,5538.5
-0.23631926724745284,5539.0
-0.2358366638283157,5539.5
-0.23653368509410547,5540.0
-0.2374690576869028,5540.5
-0.23815806483603463,5541.0
-0.24010892193685535,5541.5
-0.24020605771625644,5542.0
-0.2412987744858345,5542.5
-0.24044479207724034,5543.0
-0.24015780752851193,5543.5
-0.23953063888992246,5544.0
-0.23852298542727687,5544.5
-0.2385100757581437,5545.0
-0.2369247548840965,5545.5
-0.23652767551970957,5546.0
-0.2347074862211494,5546.5
-0.23440321673868955,5547.0
-0.23420661361502895,5547.5
-0.23432390818619284,5548.0
-0.23593769007764173,5548.5
-0.23634348640574995,5549.0
-0.237985664179014,5549.5
-0.2379294841126125,5550.0
-0.23888603993498564,5550.5
-0.23927538861896516,5551.0
-0.23951347634008605,5551.5
-0.24046046973580967,5552.0
-0.23989404659798289,5552.5
-0.24050024331457076,5553.0
-0.23935790906989243,5553.5
-0.2394308625840813,5554.0
-0.23902268350020664,5554.5
-0.23873550786626133,5555.0
-0.2395661383345304,5555.5
-0.23944080792344855,5556.0
-0.24076020930322903,5556.5
-0.24062706749439752,5557.0
-0.24172761363701847,5557.5
-0.24206153584947993,5558.0
-0.2422478327439961,5558.5
-0.24304843353161534,5559.0
-0.24263972170134052,5559.5
-0.24361288721483193,5560.0
-0.24307497508878192,5560.5
-0.24374200926241785,5561.0
-0.24348684091440043,5561.5
-0.24287439932213623,5562.0
-0.2424341928722662,5562.5
-0.24035466222390384,5563.0
-0.2394691164427959,5563.5
-0.23699402056842983,5564.0
-0.23584955700836513,5564.5
-0.23418399013947902,5565.0
-0.23257033391418377,5565.5
-0.23206935053838107,5566.0
-0.23101506134728023,5566.5
-0.23175281435060147,5567.0
-0.2320290993426279,5567.5
-0.23464592982551535,5568.0
-0.23721706684230634,5568.5
-0.23991073337231447,5569.0
-0.24330598937479053,5569.5
-0.2449815402848287,5570.0
-0.2477052180990742,5570.5
-0.24844568193932962,5571.0
-0.24991801604596298,5571.5
-0.25061692850276,5572.0
-0.2506745819889589,5572.5
-0.25106527091559544,5573.0
-0.24946986826052023,5573.5
-0.24894865076843367,5574.0
-0.24678425244295582,5574.5
-0.24581171243114186,5575.0
-0.24487124340430996,5575.5
-0.24390344164281674,5576.0
-0.24475108281721358,5576.5
-0.24466032527668444,5577.0
-0.24619368858364243,5577.5
-0.24682202493865257,5578.0
-0.24872089413422632,5578.5
-0.2507154070234362,5579.0
-0.2522055246920182,5579.5
-0.2550098312829681,5580.0
-0.255868215748075,5580.5
-0.25786079672185014,5581.0
-0.2579336831306461,5581.5
-0.2579187737826402,5582.0
-0.2574975988322787,5582.5
-0.2556201278899859,5583.0
-0.254519672327015,5583.5
-0.2510856416953747,5584.0
-0.24880692179373856,5584.5
-0.24531727902626418,5585.0
-0.24264402995574383,5585.5
-0.24079537341469726,5586.0
-0.23846742355446746,5586.5
-0.23884882503591148,5587.0
-0.23815920170552649,5587.5
-0.23922377596359032,5588.0
-0.24006456648584734,5588.5
-0.24178534883790273,5589.0
-0.24442566192710027,5589.5
-0.24592158812075054,5590.0
-0.2494704454310652,5590.5
-0.250835713429454,5591.0
-0.25321248605975727,5591.5
-0.254325796178777,5592.0
-0.2550628392485596,5592.5
-0.2566181975850365,5593.0
-0.25640132555861944,5593.5
-0.258845533695324,5594.0
-0.2594043251040477,5594.5
-0.26120377746507045,5595.0
-0.2625119742720579,5595.5
-0.26335171198975477,5596.0
-0.2651904641674638,5596.5
-0.2646894123870785,5597.0
-0.2659654931223339,5597.5
-0.2644188521047038,5598.0
-0.26302924415194306,5598.5
-0.26023143694545614,5599.0
-0.25590150221785807,5599.5
-0.2527030220763754,5600.0
-0.24769716201827255,5600.5
-0.24553755415790204,5601.0
-0.24261569814848574,5601.5
-0.24088985221267425,5602.0
-0.2403699392793658,5602.5
-0.2398194432466627,5603.0
-0.24109135681293278,5603.5
-0.241280145588339,5604.0
-0.2435069162234606,5604.5
-0.24470195700129543,5605.0
-0.24586785473138967,5605.5
-0.24706501621163285,5606.0
-0.24656472699872636,5606.5
-0.24718590301533483,5607.0
-0.24598611734549725,5607.5
-0.2458997890938221,5608.0
-0.2454605067979985,5608.5
-0.24491429019240374,5609.0
-0.2460431456679106,5609.5
-0.2464062535491948,5610.0
-0.24850340532858456,5610.5
-0.24989577941636998,5611.0
-0.2524745800102793,5611.5
-0.2552984222066952,5612.0
-0.25732444187724235,5612.5
-0.2609870437112781,5613.0
-0.2625751843268645,5613.5
-0.26530121472605606,5614.0
-0.26617577865509934,5614.5
-0.2662883298376637,5615.0
-0.2664468096184366,5615.5
-0.2644990175773373,5616.0
-0.26442797281069425,5616.5
-0.2622715443782134,5617.0
-0.2613781239112116,5617.5
-0.25984584597560534,5618.0
-0.2579545678818374,5618.5
-0.2570968710132385,5619.0
-0.25427595375229106,5619.5
-0.2540855601369653,5620.0
-0.2520057215819046,5620.5
-0.25078219312449923,5621.0
-0.24927421851633466,5621.5
-0.24675042631661032,5622.0
-0.245374618211953,5622.5
-0.24205561698132358,5623.0
-0.2406584600085348,5623.5
-0.2383269246405889,5624.0
-0.23670791816610057,5624.5
-0.2363805186258091,5625.0
-0.23590011930308083,5625.5
-0.23723237347443854,5626.0
-0.23769774099766086,5626.5
-0.2397449824780784,5627.0
-0.24121951870842817,5627.5
-0.2421935556420687,5628.0
-0.24362247816614463,5628.5
-0.24299512963673012,5629.0
-0.24333181083728428,5629.5
-0.241857383149671,5630.0
-0.24038899465288585,5630.5
-0.2388022429186988,5631.0
-0.23590594832570583,5631.5
-0.2344054385764971,5632.0
-0.23108096645543194,5632.5
-0.22900799293601998,5633.0
-0.22646752090565067,5633.5
-0.22462447812250788,5634.0
-0.22423887199452533,5634.5
-0.22317256506020422,5635.0
-0.22573533542482707,5635.5
-0.22714593015245627,5636.0
-0.22976144354349418,5636.5
-0.23216268547506275,5637.0
-0.23385448001692863,5637.5
-0.23667950426041395,5638.0
-0.23770702203235675,5638.5
-0.2407123546676712,5639.0
-0.2424126547729617,5639.5
-0.24433137163902352,5640.0
-0.24626189354873815,5640.5
-0.24669625301872283,5641.0
-0.2483370242238299,5641.5
-0.2482474468269655,5642.0
-0.2493654444928939,5642.5
-0.25010197112711363,5643.0
-0.25034757108734546,5643.5
-0.25163053314354383,5644.0
-0.25089470603270175,5644.5
-0.25124031372418465,5645.0
-0.24987884766108742,5645.5
-0.24839065933887322,5646.0
-0.24725536188266437,5646.5
-0.24475677143801244,5647.0
-0.24467908364478225,5647.5
-0.2429738145186183,5648.0
-0.24253355720506536,5648.5
-0.24155948514563105,5649.0
-0.24004612523818872,5649.5
-0.23958156803944727,5650.0
-0.2373404085051516,5650.5
-0.23752115680604857,5651.0
-0.23629787964951296,5651.5
-0.2356581470929301,5652.0
-0.23502698365403088,5652.5
-0.23309523101448806,5653.0
-0.23231791696655407,5653.5
-0.22988349486198328,5654.0
-0.22881309752401296,5654.5
-0.22735386800298255,5655.0
-0.22574681872104618,5655.5
-0.2252604619243619,5656.0
-0.2232176131344744,5656.5
-0.22224458684122006,5657.0
-0.21987709658024643,5657.5
-0.2174082725597058,5658.0
-0.21507822171963778,5658.5
-0.21135522893253628,5659.0
-0.2090609616253298,5659.5
-0.20467450293850886,5660.0
-0.20077290152730679,5660.5
-0.19549556575554156,5661.0
-0.18861239565194887,5661.5
-0.18198577811321484,5662.0
-0.1733941484093029,5662.5
-0.1659653832305528,5663.0
-0.15778987704177264,5663.5
-0.15037067278824764,5664.0
-0.14456880516267823,5664.5
-0.1398391153837867,5665.0
-0.13707052254753715,5665.5
-0.13553667311251505,5666.0
-0.13712818539630114,5666.5
-0.14010318005097921,5667.0
-0.14425068316986278,5667.5
-0.15125846311355048,5668.0
-0.15860065429604434,5668.5
-0.167410992711511,5669.0
-0.1759276170575085,5669.5
-0.184328558184014,5670.0
-0.19282558876800682,5670.5
-0.19931561080753726,5671.0
-0.20683397960041702,5671.5
-0.212339759493067,5672.0
-0.218245092946705,5672.5
-0.22326756999940392,5673.0
-0.2268989030517448,5673.5
-0.23118840582320382,5674.0
-0.2329380332138226,5674.5
-0.2349332173403717,5675.0
-0.23517906840441832,5675.5
-0.23452967450597928,5676.0
-0.23358548907140747,5676.5
-0.23066875214548116,5677.0
-0.22876036448412565,5677.5
-0.22559100463183412,5678.0
-0.2230395877568478,5678.5
-0.22108086504480245,5679.0
-0.21840408853707755,5679.5
-0.2185120891670262,5680.0
-0.21779630964240312,5680.5
-0.21867778436449198,5681.0
-0.219977652763546,5681.5
-0.2213589197350815,5682.0
-0.22391920290631356,5682.5
-0.22479160878104193,5683.0
-0.22698560888760919,5683.5
-0.22758153762880914,5684.0
-0.2279532206137981,5684.5
-0.2282196074166537,5685.0
-0.22698655581602542,5685.5
-0.22681839741616183,5686.0
-0.22529431600248193,5686.5
-0.22437103934770555,5687.0
-0.2235724767526249,5687.5
-0.221908133477693,5688.0
-0.22228112425119675,5688.5
-0.22145017063224406,5689.0
-0.22203974007579205,5689.5
-0.22263385315825202,5690.0
-0.22354520268435504,5690.5
-0.2259444420210908,5691.0
-0.22735159504087032,5691.5
-0.23185928397479869,5692.0
-0.23570106463288049,5692.5
-0.24025193642596315,5693.0
-0.24529768131634383,5693.5
-0.2486086821676166,5694.0
-0.2527504500114212,5694.5
-0.2543583320158282,5695.0
-0.255414532229695,5695.5
-0.25571345758811986,5696.0
-0.2540940450659947,5696.5
-0.25320935842074144,5697.0
-0.24964047367559888,5697.5
-0.24677757788254934,5698.0
-0.242691377481333,5698.5
-0.23812763619116886,5699.0
-0.23499932442837707,5699.5
-0.23090430811817284,5700.0
-0.23016780565075937,5700.5
-0.22904729955976166,5701.0
-0.22881916575412978,5701.5
-0.22981726934493055,5702.0
-0.22998748949115083,5702.5
-0.2314584796650473,5703.0
-0.23177320524809483,5703.5
-0.23257764039547366,5704.0
-0.2335253322230923,5704.5
-0.23324466926771764,5705.0
-0.2349015549100784,5705.5
-0.23482389867029446,5706.0
-0.2357575285442518,5706.5
-0.2360332707718216,5707.0
-0.23548444658025255,5707.5
-0.23608487290907706,5708.0
-0.23510167455005485,5708.5
