int,mass
-0.4059251881676606,6980
-0.40380347800020616,6980.5
-0.4035653430448575,6981
-0.4047364235280096,6981.5
-0.40703094236296444,6982
-0.4106167458664402,6982.5
-0.41490966470113233,6983
-0.4192221939217311,6983.5
-0.4228668285829271,6984
-0.4256865091101025,6984.5
-0.42784618998375673,6985
-0.42852711521245185,6985.5
-0.42687413892119225,6986
-0.4230170875482097,6986.5
-0.4181798276444211,6987
-0.4136191142615408,6987.5
-0.4105917024583237,6988
-0.4099176190144563,6988.5
-0.4106421101728866,6989
-0.411359803376034,6989.5
-0.41130003861028613,6990
-0.41096499622146204,6990.5
-0.4104353225369416,6991
-0.40978022071451836,6991.5
-0.4090554890508753,6992
-0.40786811692307545,6992.5
-0.4068566541213142,6993
-0.40719109324548014,6993.5
-0.409496840945384,6994
-0.4131008500978838,6994.5
-0.4172067575328797,6995
-0.42101820008027235,6995.5
-0.4238056864741003,6996
-0.42587696973160605,6996.5
-0.4270631632227979,6997
-0.426869570475643,6997.5
-0.42479675605679923,6998
-0.42144024540497554,6998.5
-0.41774475868980854,6999
-0.41465501608093563,6999.5
-0.4130300367789697,7000
-0.41272841694016343,7000.5
-0.4133117870099043,7001
-0.4143986814602375,7001.5
-0.41560763476320844,7002
-0.41681458867747173,7002.5
-0.41830093817824104,7003
-0.4197564041402675,7003.5
-0.42084070828501263,7004
-0.4212132833516343,7004.5
-0.4204510976305361,7005
-0.4189920283242509,7005.5
-0.4177346363902795,7006
-0.41715106277793573,7006.5
-0.4170293212525754,7007
-0.41747923064208337,7007.5
-0.4186155525860938,7008
-0.42055888571747635,7008.5
-0.4234834261788661,7009
-0.42692836192457884,7009.5
-0.43021659597494694,7010
-0.43331924525019144,7010.5
-0.4362587920307669,7011
-0.4385479360650798,7011.5
-0.4396993771015375,7012
-0.43923582707378644,7012.5
-0.4370709050884549,7013
-0.43358923643641417,7013.5
-0.42918231003522134,7014
-0.42361467442432943,7014.5
-0.41714426473125454,7015
-0.41042721563218426,7015.5
-0.40411966180330666,7016
-0.39888183798025983,7016.5
-0.3948391029347618,7017
-0.3911516564465477,7017.5
-0.3869006503033693,7018
-0.38176462314822246,7018.5
-0.37659023651961254,7019
-0.37235534847411816,7019.5
-0.37003781706831834,7020
-0.37034582025716584,7020.5
-0.3729102787922049,7021
-0.37807068952670814,7021.5
-0.3863831618009378,7022
-0.3982659344497799,7022.5
-0.4121039388023925,7023
-0.42600529300150736,7023.5
-0.4380781151898563,7024
-0.4470785673545871,7024.5
-0.45375357465124466,7025
-0.4581887567959923,7025.5
-0.46027739529566863,7026
-0.4598153631164602,7026.5
-0.45752566262746386,7027
-0.45421795701519885,7027.5
-0.45070190946618444,7028
-0.44723966190231107,7028.5
-0.44371124537296086,7029
-0.44086159185558915,7029.5
-0.43927817642931616,7030
-0.4387572994626859,7030.5
-0.4390318856062356,7031
-0.43984760455783134,7031.5
-0.4409501260153391,7032
-0.44227737107571463,7032.5
-0.4438364853117627,7033
-0.4454741435627209,7033.5
-0.4472357801110369,7034
-0.44922216121931985,7034.5
-0.4511252970504368,7035
-0.45263032212542037,7035.5
-0.4534168710159294,7036
-0.453037159277159,7036.5
-0.4520981224645565,7037
-0.45164164018852077,7037.5
-0.45205152246417485,7038
-0.453020433711698,7038.5
-0.4546230005588314,7039
-0.4569341163992023,7039.5
-0.46007532922052835,7040
-0.4646293276246275,7040.5
-0.46936614215969613,7041
-0.47248457225299195,7041.5
-0.4735413533323213,7042
-0.4730782996418826,7042.5
-0.47124227099850186,7043
-0.468180127219006,7043.5
-0.463926760532325,7044
-0.4579772347747615,7044.5
-0.45165123053828593,7045
-0.4466174022635226,7045.5
-0.44281463891302764,7046
-0.44011229750663844,7046.5
-0.4388839684715511,7047
-0.4395032422349617,7047.5
-0.44246189590849416,7048
-0.44804975526828955,7048.5
-0.45473880505613484,7049
-0.46092384480313425,7049.5
-0.46682242429607784,7050
-0.4724499164650776,7050.5
-0.4774767040674597,7051
-0.48157316986054977,7051.5
-0.4844865190672456,7052
-0.486259179936722,7052.5
-0.48676660108580766,7053
-0.4858609487938584,7053.5
-0.4835395186686823,7054
-0.48002439818108855,7054.5
-0.4755546715665227,7055
-0.4703694230604305,7055.5
-0.4645399305527597,7056
-0.4580028834116368,7056.5
-0.45121763547429383,7057
-0.44446377038932455,7057.5
-0.43744697624320267,7058
-0.43078633091186896,7058.5
-0.42520945864240667,7059
-0.42144398368189917,7059.5
-0.42003501762876905,7060
-0.4206695448749345,7060.5
-0.42280300311857194,7061
-0.4261699258458756,7061.5
-0.43094537922569887,7062
-0.43646306539478014,7062.5
-0.44200346713322497,7063
-0.4468470672211385,7063.5
-0.45079925540360927,7064
-0.454184467122207,7064.5
-0.4569823110419269,7065
-0.4591719726500776,7065.5
-0.46071427062083237,7066
-0.46128864980282897,7066.5
-0.4612066865843541,7067
-0.4610282585865363,7067.5
-0.4613132434305042,7068
-0.46257757774664715,7068.5
-0.46475909203283816,7069
-0.46745437278232627,7069.5
-0.4703220634630928,7070
-0.4736048780664217,7070.5
-0.4769070826153007,7071
-0.47960892037105823,7071.5
-0.4810906345950225,7072
-0.48072605760442305,7072.5
-0.4786143208748449,7073
-0.47580880401826253,7073.5
-0.4732486980220669,7074
-0.4706246859860268,7074.5
-0.4681296962416243,7075
-0.4661515383486983,7075.5
-0.4650780218670872,7076
-0.46542651102483984,7076.5
-0.4670436869778158,7077
-0.4685455606815059,7077.5
-0.4687482425941882,7078
-0.46802380961485424,7078.5
-0.4666226395816277,7079
-0.46469599072227663,7079.5
-0.46239512126456894,7080
-0.45953466637273105,7080.5
-0.4561653193924868,7081
-0.4533946135608425,7081.5
-0.4519999863838033,7082
-0.4515588203259494,7082.5
-0.45225675269958304,7083
-0.4543527014327359,7083.5
-0.4581055844534391,7084
-0.46422738937927976,7084.5
-0.47210010198173274,7085
-0.47959409901634986,7085.5
-0.4853358450205151,7086
-0.4899657842084274,7086.5
-0.4933486560684198,7087
-0.49529576364670896,7087.5
-0.4956182984882085,7088
-0.4940871396867329,7088.5
-0.4910153691751999,7089
-0.4870022262604238,7089.5
-0.48215437690718177,7090
-0.47631557335988095,7090.5
-0.47017005991775157,7091
-0.4644143605362413,7091.5
-0.4597384384982377,7092
-0.4562354116244539,7092.5
-0.4539366514857727,7093
-0.45315416546142473,7093.5
-0.4541303876033147,7094
-0.45660058670809245,7094.5
-0.46010370516787086,7095
-0.46417860856115234,7095.5
-0.46838264739002344,7096
-0.47283800624905126,7096.5
-0.4775632184934178,7097
-0.48237058932850124,7097.5
-0.48707242395967937,7098
-0.49150337280961964,7098.5
-0.49570035065736867,7099
-0.49970435107828437,7099.5
-0.5035389240947028,7100
-0.50722761972896,7100.5
-0.5108407219568905,7101
-0.5142976039933557,7101.5
-0.5171815621415966,7102
-0.5191574315319543,7102.5
-0.5204206044947777,7103
-0.5210529182496219,7103.5
-0.5210969499908448,7104
-0.5205952769128053,7104.5
-0.5193673611433737,7105
-0.5174049709051758,7105.5
-0.51541487839063,7106
-0.5140263967919041,7106.5
-0.5131308996535653,7107
-0.5123046163901799,7107.5
-0.5111261915085619,7108
-0.5091742695155254,7108.5
-0.5062891109700258,7109
-0.5026057095116836,7109.5
-0.4980173434883517,7110
-0.4921396435032172,7110.5
-0.484954235125182,7111
-0.4778252747513143,7111.5
-0.47216517137007546,7112
-0.46938633396992646,7112.5
-0.4705549053122113,7113
-0.4744305560061551,7113.5
-0.4789629543963508,7114
-0.4831104263554443,7114.5
-0.4875277464615644,7115
-0.49169976976830904,7115.5
-0.4950771940428508,7116
-0.4971088807055791,7116.5
-0.49727250708058796,7117
-0.4962864283849109,7117.5
-0.4953424450218153,7118
-0.49485412978192744,7118.5
-0.4943873246251267,7119
-0.49422359055687437,7119.5
-0.4946500665705106,7120
-0.4959815242850995,7120.5
-0.4991707164105373,7121
-0.502724378844769,7121.5
-0.5041067148773029,7122
-0.502221687300692,7122.5
-0.4979705352842949,7123
-0.49179429136567004,7123.5
-0.48413397738469477,7124
-0.47537045800384115,7124.5
-0.4649070497937984,7125
-0.4538070362897544,7125.5
-0.4438292597606755,7126
-0.4353535320860322,7126.5
-0.4279752200060561,7127
-0.42187175804930027,7127.5
-0.4172205807443178,7128
-0.41422132120597865,7128.5
-0.4131304873812544,7129
-0.413500647147278,7129.5
-0.41472617011543733,7130
-0.4162014258971198,7130.5
-0.4174242894198226,7131
-0.418600518759766,7131.5
-0.4199715364582041,7132
-0.42174409706392474,7132.5
-0.42412495512571524,7133
-0.42738561806511577,7133.5
-0.4312772870610314,7134
-0.4349509782468235,7134.5
-0.43779533270594695,7135
-0.44013629923774694,7135.5
-0.4418653358743196,7136
-0.44281177431208585,7136.5
-0.4428049462474664,7137
-0.44153402999925045,7137.5
-0.4391901403180381,7138
-0.43657121447242303,7138.5
-0.43414526315219,7139
-0.43161685692637847,7139.5
-0.4293828893873626,7140
-0.42788892607376655,7140.5
-0.4275805325242148,7141
-0.42889819695891324,7141.5
-0.4314462720132669,7142
-0.4343615232702207,7142.5
-0.43718454296834947,7143
-0.44018000040066146,7143.5
-0.4429793693042306,7144
-0.4451871276146413,7144.5
-0.4464077658893921,7145
-0.44640111561583085,7145.5
-0.4454359073616654,7146
-0.4438831757900794,7146.5
-0.44180609121218756,7147
-0.4391616273588892,7147.5
-0.43651591949978785,7148
-0.43444516338229794,7148.5
-0.4335233659129802,7149
-0.4338855261043361,7149.5
-0.4353013681577936,7150
-0.4376625374119295,7150.5
-0.4411166344021315,7151
-0.4456013850593798,7151.5
-0.4505146876290192,7152
-0.455251799935125,7152.5
-0.45921256322554266,7153
-0.4622172656501555,7153.5
-0.46453280344838305,7154
-0.4663905352710078,7154.5
-0.4679359160445435,7155
-0.46909105255475697,7155.5
-0.46975609762515547,7156
-0.4698312167684312,7156.5
-0.4692101193774022,7157
-0.46773115615835853,7157.5
-0.4656503195540243,7158
-0.4633564912038663,7158.5
-0.46092963727801745,7159
-0.45829298443959143,7159.5
-0.455542752948722,7160
-0.4527751630655434,7160.5
-0.4501524196810296,7161
-0.44831978495407904,7161.5
-0.44563364289612034,7162
-0.4398077395856127,7162.5
-0.43051304599573015,7163
-0.41837007360295114,7163.5
-0.4032406024917541,7164
-0.3849864127466174,7164.5
-0.3633257815681359,7165
-0.337257851444738,7165.5
-0.3091499295170045,7166
-0.2821214531144204,7166.5
-0.25606953649754693,7167
-0.23107706690413046,7167.5
-0.20866239279865975,7168
-0.1903438626456233,7168.5
-0.17760922116901998,7169
-0.17074124679186442,7169.5
-0.16844923985466853,7170
-0.1693691869792026,7170.5
-0.1733714138527199,7171
-0.1806065049613311,7171.5
-0.19090158670403942,7172
-0.20408378547984793,7172.5
-0.22009678703440388,7173
-0.23924859109017937,7173.5
-0.26044873383316314,7174
-0.28245931173421,7174.5
-0.30579901453318414,7175
-0.32971929449402276,7175.5
-0.3527173515257836,7176
-0.3732903855375244,7176.5
-0.390076723241117,7177
-0.40326633453860566,7177.5
-0.4136328180943894,7178
-0.42181122541461114,7178.5
-0.4273587205957607,7179
-0.4308444971236315,7179.5
-0.43326783087770565,7180
-0.43562799773746486,7180.5
-0.43881047098555054,7181
-0.4426709839235161,7181.5
-0.44674936287883776,7182
-0.45065652829546315,7182.5
-0.45448039548928604,7183
-0.4581183478420991,7183.5
-0.4613572448804999,7184
-0.4639839461310859,7184.5
-0.4658054488781776,7185
-0.46687672338370195,7185.5
-0.46741487914119967,7186
-0.46762226399216755,7186.5
-0.46748670898554495,7187
-0.46696662767276303,7187.5
-0.46604251851663114,7188
-0.4646948799799587,7188.5
-0.4628015929159782,7189
-0.4603423619125954,7189.5
-0.45808021344818334,7190
-0.4567144301305116,7190.5
-0.4559718080762365,7191
-0.45585477121457946,7191.5
-0.4565028793925034,7192
-0.45805569245697053,7192.5
-0.46077149386635813,7193
-0.46479727601134246,7193.5
-0.4695348491456867,7194
-0.4743454826761459,7194.5
-0.47859044600947553,7195
-0.48201857192160635,7195.5
-0.4848569557001506,7196
-0.48697517962151,7196.5
-0.4882390026050236,7197
-0.4885094978448873,7197.5
-0.4874868914964608,7198
-0.4856366739030234,7198.5
-0.4837758685540262,7199
-0.48226914161923745,7199.5
-0.48081750524230904,7200
-0.47936543081687155,7200.5
-0.4778587043624629,7201
-0.47624383897077666,7201.5
-0.4745382553209457,7202
-0.4728503860378971,7202.5
-0.4712882763605161,7203
-0.46987107858646887,7203.5
-0.4685425109098317,7204
-0.4673078543597609,7204.5
-0.4661724313246248,7205
-0.46514070630076176,7205.5
-0.4642096547312579,7206
-0.4634473820935584,7206.5
-0.46294538259703394,7207
-0.46269397621906455,7207.5
-0.46269018078124524,7208
-0.46302899891587185,7208.5
-0.46380543325524026,7209
-0.46512977764240204,7209.5
-0.4672569000976127,7210
-0.46963186123656336,7210.5
-0.47144029606490123,7211
-0.4723585921005902,7211.5
-0.47270103366827204,7212
-0.4726811708557203,7212.5
-0.472512553750709,7213
-0.4723856533839565,7213.5
-0.4721368170313697,7214
-0.4721064163378823,7214.5
-0.4728488928331842,7215
-0.4745237890407252,7215.5
-0.4767982365998982,7216
-0.4794002678613197,7216.5
-0.48205791517560626,7217
-0.4845469006228081,7217.5
-0.4872495971240681,7218
-0.48969909911009957,7218.5
-0.49109917741255005,7219
-0.49096270194244557,7219.5
-0.48975178638468336,7220
-0.4881099502493668,7220.5
-0.4866807130465992,7221
-0.4860846824111389,7221.5
-0.48636489346887535,7222
-0.4871866610681214,7222.5
-0.48825437199124355,7223
-0.4896947443788928,7223.5
-0.4914006926944715,7224
-0.49297204064803257,7224.5
-0.4940086119496281,7225
-0.4941053800285939,7225.5
-0.49308512026434753,7226
-0.49140689534094584,7226.5
-0.48961637977472244,7227
-0.48825924808201154,7227.5
-0.48781298310414267,7228
-0.48812474711689186,7228.5
-0.48881485785317735,7229
-0.4895175189960557,7229.5
-0.4898669342285832,7230
-0.4898447799767398,7230.5
-0.4895782943476214,7231
-0.4881466103593856,7231.5
-0.4846036412258764,7232
-0.47896287750552935,7232.5
-0.4724236145498373,7233
-0.46624522132131707,7233.5
-0.46168706678248506,7234
-0.45931665920264364,7234.5
-0.45872260292966305,7235
-0.4607828560414737,7235.5
-0.4663787531333812,7236
-0.4753730249011034,7236.5
-0.48666249546232826,7237
-0.499108258200607,7237.5
-0.5115714064994901,7238
-0.5237794077622226,7238.5
-0.5360617942180925,7239
-0.5467905240678318,7239.5
-0.5546624657021091,7240
-0.5601401889537667,7240.5
-0.5631379626473894,7241
-0.5634524020760039,7241.5
-0.5608801225326372,7242
-0.5548522058514216,7242.5
-0.5457199269668775,7243
-0.5355370752569865,7243.5
-0.5257698495467067,7244
-0.5156604461604074,7244.5
-0.5059303577206545,7245
-0.49749738527089515,7245.5
-0.4912793298545757,7246
-0.48804230185035846,7246.5
-0.487339683355843,7247
-0.48815419410425837,7247.5
-0.48988610413970896,7248
-0.49303374033037667,7248.5
-0.49671299172870387,7249
-0.4999023707444915,7249.5
-0.5015803897875403,7250
-0.5008294472022757,7250.5
-0.49822029646846056,7251
-0.49521166029501595,7251.5
-0.49282388139631694,7252
-0.49053587594764364,7252.5
-0.488740829451292,7253
-0.48794541190534657,7253.5
-0.488656293307892,7254
-0.4915936192868487,7254.5
-0.49626084057908265,7255
-0.5007758741057257,7255.5
-0.50379242371601,7256
-0.5060042407045644,7256.5
-0.5072110660250373,7257
-0.5070894400736697,7257.5
-0.5053159032467033,7258
-0.5013101716175129,7258.5
-0.4952167901783329,7259
-0.48827062316776065,7259.5
-0.4817189926487538,7260
-0.47680760909375486,7260.5
-0.47395898527471975,7261
-0.47253950964905955,7261.5
-0.4720551819540476,7262
-0.47201200192695675,7262.5
-0.4719471648212957,7263
-0.4720441465518365,7263.5
-0.4722171269668275,7264
-0.47214913243134893,7264.5
-0.4717614791705055,7265
-0.4711677863332265,7265.5
-0.47039544281925566,7266
-0.4694718375283365,7266.5
-0.46840003832194,7267
-0.46691036493618226,7267.5
-0.4654883704058331,7268
-0.4648740031406627,7268.5
-0.4654705538236666,7269
-0.4668704917091727,7269.5
-0.468562647804915,7270
-0.47003585311862783,7270.5
-0.470810029714024,7271
-0.4710215279098851,7271.5
-0.4704801489649269,7272
-0.4687585028928817,7272.5
-0.4656635677996996,7273
-0.4614675178266252,7273.5
-0.4564726896083079,7274
-0.4509814197793974,7274.5
-0.4452762161556321,7275
-0.43923304206338193,7275.5
-0.4329266698530904,7276
-0.4265855240459683,7276.5
-0.4201907486617484,7277
-0.41381523208904714,7277.5
-0.4077481927745798,7278
-0.4022788491650619,7278.5
-0.3976811232375193,7279
-0.39389534136196386,7279.5
-0.3909989263349436,7280
-0.38919180565690226,7280.5
-0.38848642950471757,7281
-0.38882241201514633,7281.5
-0.39024709061011964,7282
-0.3928078027115684,7282.5
-0.3965933916583896,7283
-0.40213690860872137,7283.5
-0.4083134259802939,7284
-0.4134524892020393,7284.5
-0.4170219638950329,7285
-0.4196092704541992,7285.5
-0.42141116012338675,7286
-0.4226243841464441,7286.5
-0.4234118315019256,7287
-0.42336009591870233,7287.5
-0.42304616374258536,7288
-0.4234724553015227,7288.5
-0.42489888173086565,7289
-0.42707762560418555,7289.5
-0.43014179492290344,7290
-0.43422449768844,7290.5
-0.4395007787546984,7291
-0.446654710491536,7291.5
-0.4543108285524616,7292
-0.46038085049321603,7292.5
-0.46417604717906097,7293
-0.46638433097492693,7293.5
-0.4671027929438028,7294
-0.4664285241486777,7294.5
-0.46442780718785204,7295
-0.4605929407688517,7295.5
-0.45572485618651176,7296
-0.45117935981018914,7296.5
-0.44721732915989143,7297
-0.4435878911524138,7297.5
-0.4408451723719169,7298
-0.43954329940256104,7298.5
-0.44025919590668466,7299
-0.4437222168178261,7299.5
-0.44860747159302644,7300
-0.4529338967618521,7300.5
-0.45586454343928856,7301
-0.45809608346381175,7301.5
-0.45989633778124867,7302
-0.4615330320846312,7302.5
-0.4632687660320078,7303
-0.46508717943768324,7303.5
-0.4668602158007026,7304
-0.46853306342538376,7304.5
-0.4700546390826224,7305
-0.47143481948278504,7305.5
-0.4727123171221487,7306
-0.47392585503252266,7306.5
-0.4751192842113197,7307
-0.47648551903122643,7307.5
-0.47778442118111347,7308
-0.47857161616601507,7308.5
-0.4785410507345847,7309
-0.4778048025901599,7309.5
-0.47653132005300297,7310
-0.4748889147799949,7310.5
-0.47304402541924656,7311
-0.4710405774440963,7311.5
-0.4689815438149727,7312
-0.4670489196156306,7312.5
-0.4653317812950533,7313
-0.46368540477143266,7313.5
-0.4619627046453836,7314
-0.4600168981216132,7314.5
-0.4577015176233978,7315
-0.454970695065848,7315.5
-0.4519929172186903,7316
-0.4489607830961878,7316.5
-0.4459825479131571,7317
-0.44304344620322417,7317.5
-0.44019525229831397,7318
-0.4374905621082388,7318.5
-0.434976382820648,7319
-0.43208691999895293,7319.5
-0.429601929086344,7320
-0.42921798725920296,7320.5
-0.4321570615293086,7321
-0.43771670013759073,7321.5
-0.44479167595029934,7322
-0.45227938732595346,7322.5
-0.45907978677257555,7323
-0.4651850372372854,7323.5
-0.4708102395827664,7324
-0.475462899849993,7324.5
-0.4786505240799396,7325
-0.4798756032121004,7325.5
-0.4788551104136815,7326
-0.47622569941899773,7326.5
-0.4728050304389031,7327
-0.469410763684252,7327.5
-0.46669080070780977,7328
-0.46408370291664125,7328.5
-0.46230174107331795,7329
-0.4624107255405903,7329.5
-0.4650522393094094,7330
-0.4693332342311799,7330.5
-0.4740628390603985,7331
-0.47805018255156206,7331.5
-0.48016117535750547,7332
-0.4803730996063582,7332.5
-0.4793921664905947,7333
-0.4778869202098989,7333.5
-0.4760210971530629,7334
-0.47361129429945825,7334.5
-0.470569575077637,7335
-0.4668080029161507,7335.5
-0.46216703031782846,7336
-0.4562061221459264,7336.5
-0.45018082202911974,7337
-0.44571449537749225,7337.5
-0.4431260128489038,7338
-0.4419519812898091,7338.5
-0.4420959174618137,7339
-0.4434613381265229,7339.5
-0.4459704619516915,7340
-0.4497596762771901,7340.5
-0.4546649762745114,7341
-0.46041832857775367,7341.5
-0.4673962452063467,7342
-0.4752140729531197,7342.5
-0.48280474767492926,7343
-0.4891012052286322,7343.5
-0.49301942939014026,7344
-0.4939535387521363,7344.5
-0.49341318755874847,7345
-0.49330202738094825,7345.5
-0.49429416206440774,7346
-0.49574221252516876,7346.5
-0.4973515685273042,7347
-0.4988276198348876,7347.5
-0.4998802294771457,7348
-0.5004626531077769,7348.5
-0.5007923757136639,7349
-0.5010839151225247,7349.5
-0.501398705552208,7350
-0.5017241886561652,7350.5
-0.5021595675433995,7351
-0.5028040453229143,7351.5
-0.50375914686628,7352
-0.5051104082092731,7352.5
-0.5065913626707473,7353
-0.5078335140932536,7353.5
-0.5087874766721361,7354
-0.5095827427571472,7354.5
-0.5100458938038198,7355
-0.5100029975177648,7355.5
-0.5092794899286254,7356
-0.5077302575517367,7356.5
-0.5054571327327186,7357
-0.5026334810970297,7357.5
-0.4994326682701279,7358
-0.49600373432739475,7358.5
-0.4921968765633774,7359
-0.4882404435854181,7359.5
-0.4845096828376324,7360
-0.4813798417641357,7360.5
-0.47926261782470597,7361
-0.4782635747176313,7361.5
-0.4774417288265207,7362
-0.47578158057628067,7362.5
-0.4733207607835593,7363
-0.4702580440539703,7363.5
-0.466548797274609,7364
-0.4621483873325711,7364.5
-0.4568982125461442,7365
-0.45037206365416554,7365.5
-0.44394350516464404,7366
-0.43926529058961783,7366.5
-0.43639395441672174,7367
-0.4349435606850002,7367.5
-0.43495673401946616,7368
-0.4364760990451333,7368.5
-0.43964204768261467,7369
-0.44503136271012395,7369.5
-0.4513619584822118,7370
-0.45695493858630604,7370.5
-0.46148247474086795,7371
-0.46547065166007023,7371.5
-0.4691123658557094,7372
-0.4726005138395818,7372.5
-0.4760674897394929,7373
-0.4790548120710492,7373.5
-0.48227376538823646,7374
-0.48681092954706756,7374.5
-0.4933941836699967,7375
-0.5012537661481559,7375.5
-0.5092536096592365,7376
-0.5162576468809305,7376.5
-0.521182388563757,7377
-0.5242082473081129,7377.5
-0.5252278089880996,7378
-0.523717505022436,7378.5
-0.5190333474810045,7379
-0.5118539659750867,7379.5
-0.5035743149647485,7380
-0.4955893489100555,7380.5
-0.48925268660163296,7381
-0.48433407384083266,7381.5
-0.4810328988212245,7382
-0.4802545855327242,7382.5
-0.48265417546472833,7383
-0.4876232698858012,7383.5
-0.4941608482733776,7384
-0.5012658280223811,7384.5
-0.5079599070113827,7385
-0.514796012130419,7385.5
-0.5210659471783622,7386
-0.5248509245633446,7386.5
-0.5249055386313657,7387
-0.5220571479796536,7387.5
-0.5173249590868774,7388
-0.5117247812461633,7388.5
-0.5062684529131073,7389
-0.5007466883423208,7389.5
-0.49508641900381845,7390
-0.4901340830076827,7390.5
-0.48673611846399595,7391
-0.4857366969465909,7391.5
-0.48747994196712,7392
-0.49119249311329377,7392.5
-0.49595001667557803,7393
-0.500828178944439,7393.5
-0.5050601887845918,7394
-0.5092427049443446,7394.5
-0.5126173945427183,7395
-0.513992820612153,7395.5
-0.5128602157921003,7396
-0.509894200644081,7396.5
-0.505859354117162,7397
-0.5015202551604104,7397.5
-0.4975955943975079,7398
-0.4939811076883493,7398.5
-0.49061508443805335,7399
-0.4876113675530624,7399.5
-0.48493429485123324,7400
-0.48257460876102065,7400.5
-0.4806282222926734,7401
-0.4791910484564402,7401.5
-0.47837117299204174,7402
-0.47838770966510696,7402.5
-0.47885741986520225,7403
-0.4792066436636578,7403.5
-0.479237694474935,7404
-0.4791386119908833,7404.5
-0.4789271803327244,7405
-0.47862118362168043,7405.5
-0.47822509203496194,7406
-0.47736440046979783,7406.5
-0.47666763112137017,7407
-0.47724144086019776,7407.5
-0.479734411927882,7408
-0.48361095768666434,7408.5
-0.4882908419769705,7409
-0.49319494394378444,7409.5
-0.49775006907917874,7410
-0.5022090009301163,7410.5
-0.5062720096615124,7411
-0.508914499883014,7411.5
-0.5094614310997512,7412
-0.5083926179765257,7412.5
-0.5062708748532236,7413
-0.50365451952581,7413.5
-0.5011018348530726,7414
-0.498541335034939,7414.5
-0.4958808644046778,7415
-0.4936201762756891,7415.5
-0.49211989917938204,7416
-0.4912895484711125,7416.5
-0.4910919806329686,7417
-0.4914972696080946,7417.5
-0.4924754893396352,7418
-0.49420488536834395,7418.5
-0.4964479745180655,7419
-0.4983959678932038,7419.5
-0.49949361075942755,7420
-0.4999866722712399,7420.5
-0.4997308444932335,7421
-0.49854172340226055,7421.5
-0.4962349049751727,7422
-0.49276004945855145,7422.5
-0.4882128291758078,7423
-0.48248692350780326,7423.5
-0.4752985754416438,7424
-0.4663903648883791,7424.5
-0.4568022307489336,7425
-0.4476770729142917,7425.5
-0.44015779127543814,7426
-0.43519639293464063,7426.5
-0.4323614521302464,7427
-0.4306229242950362,7427.5
-0.42914775720298004,7428
-0.42826121408846346,7428.5
-0.4277648441722183,7429
-0.4273214026548832,7429.5
-0.42659364473709743,7430
-0.42518564432322387,7430.5
-0.4231649271607935,7431
-0.42143235997904793,7431.5
-0.42078037844091154,7432
-0.4208460247870927,7432.5
-0.42190453973624165,7433
-0.4244541847380206,7433.5
-0.4289932212420911,7434
-0.43614959861587205,7434.5
-0.4460275047157971,7435
-0.45694024532804023,7435.5
-0.4672551926332459,7436
-0.4776241577314679,7436.5
-0.4873670683024907,7437
-0.495148710879353,7437.5
-0.4996338719950934,7438
-0.49947731789862576,7438.5
-0.49454383091487475,7439
-0.4867579060092253,7439.5
-0.4780922094356739,7440
-0.46801610738375726,7440.5
-0.45701328038335,7441
-0.44649940137114236,7441.5
-0.4378901432838244,7442
-0.4325525320822694,7442.5
-0.43061209607625917,7443
-0.4309708647958367,7443.5
-0.4325183191770421,7444
-0.43561139348255506,7444.5
-0.43994136689522806,7445
-0.4443520112042394,7445.5
-0.4476870981987671,7446
-0.4487836196597911,7446.5
-0.44715162267739245,7447
-0.44412895449696504,7447.5
-0.44131400571770485,7448
-0.43895482280516085,7448.5
-0.4368111458945911,7449
-0.4354006800003496,7449.5
-0.4352411301367904,7450
-0.4368710874745948,7450.5
-0.4409308454375911,7451
-0.4461513492869787,7451.5
-0.4506732542611055,7452
-0.45371108407263594,7452.5
-0.4559221455967804,7453
-0.4574163468972836,7453.5
-0.45830221579862285,7454
-0.4586867574377687,7454.5
-0.4584969928752955,7455
-0.45772550956140234,7455.5
-0.4564935481634242,7456
-0.4549223493486952,7456.5
-0.45312550663653406,7457
-0.4510313741346071,7457.5
-0.4486545099445433,7458
-0.44608558450405894,7458.5
-0.4434152682508706,7459
-0.44077644285731427,7459.5
-0.4384206567310413,7460
-0.43572453539149797,7460.5
-0.43188543614648867,7461
-0.42623761315088804,7461.5
-0.4194978852870433,7462
-0.4127953836864882,7462.5
-0.407259239480757,7463
-0.40402634716448116,7463.5
-0.40364200433458175,7464
-0.40480580031063484,7464.5
-0.4059177022033984,7465
-0.40629051911648295,7465.5
-0.4064413318598711,7466
-0.4066628168236485,7466.5
-0.40724765039790084,7467
-0.4084873332983299,7467.5
-0.41051133264432155,7468
-0.41316464934267444,7468.5
-0.4162687387561376,7469
-0.419712189119253,7469.5
-0.4234404263995433,7470
-0.4273280107110322,7470.5
-0.43124902337762605,7471
-0.4350796662017614,7471.5
-0.4393119593878211,7472
-0.4433525336169399,7472.5
-0.4456826016460151,7473
-0.4452934965422986,7473.5
-0.4427509667958144,7474
-0.4384960163647233,7474.5
-0.4329525300735689,7475
-0.42654439274689404,7475.5
-0.41903597044509483,7476
-0.4106435928649167,7476.5
-0.4027844411449938,7477
-0.39640232995993735,7477.5
-0.3909346730823996,7478
-0.3865304620005002,7478.5
-0.3834127161172081,7479
-0.3818044548354928,7479.5
-0.38230010815814697,7480
-0.38468285947827624,7480.5
-0.38714417757831227,7481
