code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
2b219d74-584b-4858-892f-60520f954949_MALDI1,Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ccadc44-134c-42c2-940b-f34c1eff3d48_MALDI1,Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
aaccfdbe-09c7-4c68-b071-3ee1151b9222_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
6d67537a-c029-42a6-8a22-8e62be493cba_MALDI1,Morganella morganii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
4a4e9cae-8733-4ca3-9b3b-6db8d1743e9f_MALDI1,Enterobacter kobei,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
bede59ff-f6d1-430c-b7a7-ddead973f1b8_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3eae46-39f5-4fbd-9f98-110306053dbe_MALDI1,Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
74181ec3-7c02-4ba1-a04c-5820ff8c59a2_MALDI1,Granulicatella adiacens,,,,,,,,,,,,,,,,,,,,,,,,,,,
03869a5d-875c-4288-a615-fa0c4df9a671_MALDI1,Aggregatibacter segnis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e030f855-a188-4586-9eca-086ffa20cb1f_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,R,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
7d663bca-04c2-47ad-bd3b-df135e17467f_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3b7dbe-33a0-4df8-ae50-4a244ff8bd17_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
661feda5-288b-4c8c-8b2a-97582ff78b9e_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1a9eb45-5473-411a-a1ff-79d436595be8_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb32d2f-8367-4d2e-94be-f4f7cb88ec3e_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,R,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
685b9014-f63c-40b4-afba-62248ca9a494_MALDI1,Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
157c8e98-e8e8-48c5-9184-a0151d70593b_MALDI1,Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
96877610-908c-472b-8dff-ccc67160904b_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
0191b99d-2b95-4510-b684-a458f99805b3_MALDI1,Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
00a8b122-8560-4c16-a14b-ca42ae79ce3b_MALDI1,Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
d21433e6-ae79-47ed-9090-a85bd1385908_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
a726ae8d-72a3-46b5-9025-7f47e482e3e2_MALDI1,Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2081f3-0f1f-490c-b8e1-9c8d8b95e2ec_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,S,S,S,-,-,-,-,-,S,-,S,S
6c6d69c8-9ef0-4dbe-850e-f994f316ed23_MALDI1,Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b268500-982f-47b0-89c3-ac2ba746c898_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,S,-,R,R,-,R,R,R,-,-,-,S,R,R
610c7ad3-43ce-4cc6-bc67-77c006a04af3_MALDI1,Staphylococcus capitis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
8d15d62f-c15f-412c-b3b9-4822826fadc6_MALDI1,Corynebacterium macginleyi,-,S,-,-,-,-,-,-,S,S,-,-,-,-,-,-,S,-,-,S,-,-,-,-,R,-,-
8e54c762-7e18-44c4-9e56-78df593bdcdb_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,S,-,R,R,-,R,R,R,-,-,-,S,R,R
103e3882-ba42-4f61-b9be-7464fabc1635_MALDI1,Streptococcus sanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a44580b1-9b29-44a5-bd35-11f8e20bf97c_MALDI1,Staphylococcus capitis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
5548b2b2-5be6-424c-8cea-cc1ccdb51f92_MALDI1,Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
39dfd772-ac86-47a8-911d-8ac2de28c5ed_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a865cf0-e976-4b2c-b4a3-726ee9314ff9_MALDI1,Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
913b0e93-7e9f-494d-acd5-7479cd369ee4_MALDI1,Staphylococcus epidermidis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,R,R,S,-,-,-,R,S,S
2d414cd8-123b-4b9e-97f9-78e9bbad9671_MALDI1,Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
295e36cd-2ccd-4deb-8bfb-b6381c48045a_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce5063e9-5db8-4114-9dde-e69d34f8e178_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
13f06aab-37cd-46bd-bbda-ce4784c99c7c_MALDI1,Staphylococcus aureus,R,S,R,S,R,S,R,R,R,S,-,S,-,S,-,R,R,-,S,R,R,-,-,-,R,R,R
74f60af5-e0d2-44ce-9eeb-736e56c6632e_MALDI1,Staphylococcus epidermidis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
c3836b4b-a151-45b1-92fe-a44410c5e479_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
198379d5-5abb-4b28-a799-607edebfcdac_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ace00e-6a4a-4f66-9c2e-093be7b533f6_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
360e1b52-df0f-49d2-b376-9f75e0a0b5fa_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee54bb8d-fcc6-4024-a21f-b110c03ecf7e_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
03957339-9027-4679-8308-b48e5a652d44_MALDI1,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6f58c8a-65c9-41f5-8aa9-d5fb26e9d51d_MALDI1,Bacillus cereus,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,I,R,-,-,-,-,-,-,-
fc80ebaa-981a-4368-b51d-cc238e321fe8_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c372df5-6fda-4b03-8739-094944a2f33f_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c6f412-a9dc-4551-a1f7-d5e8e5970e60_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227a4ed-892a-4224-b410-1caa1ae631ef_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccde8680-6f18-45b0-ab8f-a215034de376_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a81ffe1-6aa9-4bf4-ac89-6a1db08b8b88_MALDI1,Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
77db726d-e8fd-446e-8777-5485d9e604dd_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b0ba48-014c-4764-9f97-62d92cde9fb6_MALDI1,Actinomyces neuii,,,,,,,,,,,,,,,,,,,,,,,,,,,
a785094d-221a-412d-9a0f-4d8928d887e2_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
930a6d55-1190-4069-84b6-f5e6de0d31d3_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326312b-9806-47dc-8a6e-fbcc398b5d50_MALDI1,Staphylococcus epidermidis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
efb159ca-9f14-4065-a29f-4b73009ab120_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
75ecfb0d-8b68-4b63-90f1-3aa7bdd8b699_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd0968c-5470-43b3-8217-060d4a7adf3c_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244841e-d853-4638-9127-68a01e5b17e9_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fbfb088-4a40-4e29-a438-e25879985efb_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
8e21eb94-1b2f-4d2b-8419-89f1f0d1a397_MALDI1,Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
bbc57e8c-b9ee-479b-bb64-23bc86a51606_MALDI1,Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
968ac769-dcd2-45d0-8285-b1f3169765a5_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b28fa94-e4d6-4d63-925c-e6db24835956_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
3ddacf50-2676-4744-94a0-a75d341faedf_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
c1b4e461-c58f-43a7-87c6-cd75b61db020_MALDI1,Staphylococcus hominis,S,S,S,R,R,S,S,S,S,S,-,-,-,S,-,R,S,-,R,R,S,-,-,-,R,S,S
b9e08ca8-9d3c-4b17-a202-dea0294f2c19_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,S,-,S,S
95da6fd6-c7d5-487d-aee6-b3dbbb212f3c_MALDI1,Morganella morganii,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,R,R,-,S,S
a8ec7f9f-4279-43cc-aa4a-e6c0293d18f8_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
d8d8b747-5be4-4518-8cba-19fd67c15b5d_MALDI1,Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c8bbb6-70a9-4246-97da-8b74117cb774_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,R,R,-,R,R,S,S,S,S,-,-,-,S,S,S,-,S,S
ffa343ec-6c39-48dd-8e02-372654b3d512_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d329f47d-7176-4104-bab0-3e6e6874c595_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed554040-c986-4a59-aa38-94d3752742a9_MALDI1,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd69f7ab-3806-4ace-8706-059670fe8815_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,R,R,-,R,R,R,R,R,R,-,-,-,R,R,S,-,R,R
195b70d5-8efe-4a94-aa52-50ffdefb937d_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,S,-,S,S
664d3518-d4f6-4d83-8aa9-1ce17a5db74f_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e519598-6046-4aa9-8aad-3a46ffaefee0_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c214dcd6-5e9a-4ea1-b656-fb2ee52e3b4e_MALDI1,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
28355ef1-4b13-4c61-b4c3-9124e2510130_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
8a417630-4c10-4204-be1e-a2dc9bdb202f_MALDI1,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b4bfb4-7931-4e76-bfdc-cbf6212fafc9_MALDI1,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
92432805-fd58-4af5-87be-bf56dfc87002_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,R,R,-,R,S,S,R,S,S,-,-,-,R,S,S,-,S,S
a9c8a25f-6a26-48ce-a16d-25c0ef855c06_MALDI1,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e1ea440-a134-49e4-bff3-5d6c85c1b760_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
c027acf0-f077-4e02-b9a6-f0505bfdc17c_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5c2227-a7e4-48e4-a0b4-514105925191_MALDI1,Bifidobacterium scardovii,,,,,,,,,,,,,,,,,,,,,,,,,,,
eea4e6ee-f631-4353-8e01-82e55450341d_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,R,R,-,R,S,S,R,S,S,-,-,-,R,S,S,-,S,S
1bc4c959-80fc-4bb8-b659-0b4a6dc98536_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f55522b3-f66f-4c51-9cd2-3a573fa90f9c_MALDI1,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03de475-a9c9-4581-be2b-05757d79050a_MALDI1,Corynebacterium pyruviciproducens,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c24cfda-a95b-49b9-adb8-abf48c9098c8_MALDI1,Corynebacterium pyruviciproducens,,,,,,,,,,,,,,,,,,,,,,,,,,,
be033c13-19dc-4651-9033-4a5923cb339a_MALDI1,Corynebacterium pyruviciproducens,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204b0d4-6648-4e35-87e8-9786ea299b0e_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
f723abae-c390-48d8-802c-559976a7ac4e_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
e764fccc-dae7-459f-9995-eac287e5f0e2_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
25a6a6a5-e2ed-4ffa-818e-8209ccb3f1f8_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
21b931e9-545e-4a6d-9691-7c66db706fab_MALDI1,Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
917a0b6a-0231-40b8-9e2b-42d623cdfcae_MALDI1,Bacteroides coagulans,,,,,,,,,,,,,,,,,,,,,,,,,,,
92e30be9-1afa-470b-8c66-bdd7a47e6491_MALDI1,Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
bed2b26b-4b76-44ed-8714-95ff4e2ef91f_MALDI1,Murdochiella asaccharolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e3389e8-58d4-442b-89b3-f8753800d3d8_MALDI1,Dialister pneumosintes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc705170-0a82-4ecc-a009-69f3d09487cc_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2af4a23-d325-4609-a8c1-d485a9ac61d7_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed5c1332-89eb-41a3-ac70-e02aeaa17dc0_MALDI1,Actinomyces turicensis,S,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-
9b0fd972-f56d-4b03-bd2e-be62ae0df27a_MALDI1,Escherichia coli,S,-,-,-,-,-,R,-,S,R,R,-,-,S,R,R,R,R,-,-,-,R,-,S,-,R,R
a6b81234-034d-4aea-86bf-8cbf9cb13a2e_MALDI1,Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d76e922-c940-4d51-b9d7-aff71e5be1ed_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
42c79248-36b4-4b91-b32d-494d3a00975e_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
054f1111-19f3-42de-a8af-66bfbc1d95a3_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd05e6a-9279-4552-8913-b8848b08b229_MALDI1,Slackia exigua,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4eb8d5a-a8f0-4a27-9257-e2affbcae9fc_MALDI1,Actinomyces turicensis,S,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-
0108c247-c9fa-4561-b84c-4603eda3b143_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,S,-,S,S
7daae5aa-5bdb-4a59-9623-45fe87257cd2_MALDI1,Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353dae6-cd9b-4f7c-858b-e5f787fa1acd_MALDI1,Dialister pneumosintes,,,,,,,,,,,,,,,,,,,,,,,,,,,
562aeb29-964e-491e-882d-e9764e3a55a2_MALDI1,Parvimonas micra,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a33d48-02ed-4018-acb9-75c32aa50d6b_MALDI1,Slackia exigua,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c776be-7b9b-4e84-affd-523ffe5bd996_MALDI1,Bacteroides coagulans,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cb2f4e0-0502-43df-a348-4dbe6ad4f78a_MALDI1,Parvimonas micra,,,,,,,,,,,,,,,,,,,,,,,,,,,
d91055d0-ba0b-4dad-aa90-6f80d92ff0c0_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6edab6-5b11-49fb-96fa-a9fef4e6f692_MALDI1,Murdochiella asaccharolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92263ad-c660-40b2-ae5a-48bcac952009_MALDI1,Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8d8f513-f92c-46eb-8861-f0760c0cee82_MALDI1,Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6efd91-7926-4207-8e3f-47ebdf411539_MALDI1,Haemophilus influenzae,-,-,-,-,-,-,S,-,-,-,S,-,-,-,-,-,S,-,-,S,R,-,-,-,-,-,-
76f0b2b2-0131-4d2d-b33d-968e83a8d1dd_MALDI1,Haemophilus influenzae,-,-,-,-,-,-,S,-,-,-,S,-,-,-,-,-,S,-,-,S,R,-,-,-,-,-,-
9f672054-ea04-4237-a23b-67f64058b009_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
20ddc687-7dc5-48bc-b147-8736509ee6ce_MALDI1,Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9dab24-7ba1-42fe-943d-ad97fae06c70_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
145ebc7e-7907-4243-908f-f32b3b6dc1a8_MALDI1,Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
02cbe75b-565b-4ac7-a162-f1b807807cd8_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd20864-4606-47c5-b1ab-50f08f2573af_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094d086-2418-4bba-acff-d905f26b4f24_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda63eb7-0d45-40ce-9e7f-347cc93018bd_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328f073-2c17-48ca-b239-771ba587f46c_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369274d-405c-4710-8ed6-5c7a544b980e_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,R,R,-,R,R,R,R,R,R,-,-,-,R,S,S,-,I,I
29a1dfa1-5437-4f22-b486-f021d1d06c5d_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8b3472-e43b-4a53-82c4-4707bfba39ef_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
faca6818-85d9-4bd4-9538-3cde3698ba0b_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
34a85693-38dc-4916-a435-9d45e95438a4_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,S,-,S,S
b585f275-3515-4400-83ef-d15e9afec847_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
e2128308-a8bb-4ee7-a950-bcb3009da868_MALDI1,Staphylococcus capitis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
16b2847e-ef19-4262-8d26-e6cc1206a15b_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,R,R,-,R,R,R,R,R,R,-,-,-,R,S,S,-,I,I
4771da2b-267c-46af-9591-09805cbcb18b_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
e7c9f539-35a5-458f-8d20-1482d1942b25_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,R,S,S,-,-,-,R,S,S
8c45a197-405b-415a-a561-95243fc838d9_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
9f742813-a989-4d34-a1bf-e7b522be6652_MALDI1,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9543e88d-4d78-4031-8026-803e3eceb4f2_MALDI1,Streptococcus dysgalactiae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-
2b72c00e-35a5-4440-b73d-f4b1c386eb4c_MALDI1,Corynebacterium coyleae,,,,,,,,,,,,,,,,,,,,,,,,,,,
493cec72-9135-410c-a7ce-cce1bb0bf1f4_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb837a36-9a67-4fbb-886d-64e5dca90cc1_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,I,I,-,I,R,S,R,S,S,-,-,-,S,S,S,-,S,S
fa8b6a53-65ce-4c71-bd69-f9e01ebde5ad_MALDI1,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9053faa-3667-4852-bab2-2b6537c7dd3b_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,S,S,S,-,-,-,-,-,S,-,S,S
bb31adc6-408a-4700-8585-911b921b113f_MALDI1,Corynebacterium coyleae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29d4c4d-1789-4e53-a955-6be8fe691b53_MALDI1,Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
07eb713e-64e0-4ee8-a87b-8580f74e8f25_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
a4da7ae9-4de2-414a-a7c6-ee49de1018d4_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,R,S,S,-,-,-,R,S,S
bdfea6f9-a854-4e82-9c2e-ef368136cd2a_MALDI1,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6caf1f9-feca-4661-a929-186a8f0ee57a_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,R,S,S,-,-,-,R,S,S
baf4ad7d-aef7-454b-8e0e-315d321b35a6_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,R,S,S,-,-,-,R,S,S
9177a67b-3939-4972-879b-1496b3cdf3a2_MALDI1,Corynebacterium jeikeium,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d2648dd-9698-46d5-a3a9-1cc9c0acf227_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,R,S,S,-,-,-,R,S,S
09026e18-1196-4424-b0dc-4c883e7a92f7_MALDI1,Corynebacterium simulans,,,,,,,,,,,,,,,,,,,,,,,,,,,
983d587d-26e1-41c3-b013-a743faae109b_MALDI1,Candida albicans,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dfbc4f23-5f6e-46ea-ada9-c876b7b164e6_MALDI1,Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5bc582c-f500-433a-8058-9d93f7d4b4e1_MALDI1,Dermabacter hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f34e792-a26d-4055-986b-10f3ee156ba9_MALDI1,Dermabacter hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
