code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
5ea40725-393e-4094-a8d4-a5597a4e7e2f_MALDI1,MIX!Achromobacter piechaudii,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,S
35cbee89-5432-4cc3-a515-ba06a8c5cd8f_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a820965-bc92-46af-8f7d-0c80b7242acd_MALDI1,MIX!Enterobacter ludwigii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,S,-,S,R
a59fdb6b-d415-4a7f-ad80-da6fcc97ea08_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8463a0-a229-4640-b7dd-f3f29cdb9b92_MALDI1,MIX!Bacteroides fragilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bd52ac0-0dc7-489c-b1d1-b17ba013123f_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9a6f5e2-0053-4e85-9335-b34d4d002f06_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf73bf42-01f9-42da-8807-0fa9b3e7c522_MALDI1,MIX!Haemophilus pittmaniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
faaa15ae-70b3-4cb2-93a0-aece6853cb74_MALDI1,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
6d0bd695-fa95-4747-9e60-24d363887a94_MALDI1,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
a263fd16-5a4d-45b4-96a8-d157a1ee8946_MALDI1,MIX!Fusobacterium necrophorum,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdfa3854-7554-4ff0-83ef-6e84f211cf3b_MALDI1,MIX!Achromobacter piechaudii,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f0ead3-02ba-4f62-a6c2-7cbcf73cb62c_MALDI1,MIX!Bacteroides finegoldii,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8969681-ff4d-4f2e-9d5a-d5467fc7a1b0_MALDI1,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
a48485b0-de9b-45cb-b086-f7548c8199cb_MALDI1,MIX!Pseudomonas mosselii,,,,,,,,,,,,,,,,,,,,,,,,,,,
de062cc1-87f6-4d75-9629-4851a9065994_MALDI1,MIX!Pseudomonas putida_Group,,,,,,,,,,,,,,,,,,,,,,,,,,,
c295914b-9a5e-42c9-b29e-a42f3e567932_MALDI1,MIX!Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf14591f-4e01-4fd6-842c-367585816879_MALDI1,MIX!Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
b56deda4-f915-4d04-a5d8-8fb005e50013_MALDI1,MIX!Bilophila wadsworthia,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082f6b5-ad62-4eb0-9a12-3762eae77874_MALDI1,MIX!Streptococcus vestibularis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c073bfc6-866b-457d-9044-6daaa8ca747b_MALDI1,MIX!Aeromonas veronii,,,,,,,,,,,,,,,,,,,,,,,,,,,
de8affdd-8b48-4127-888d-dc1b36a8f881_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
e33d3e32-f4e6-4d2c-9a8c-ff836241c341_MALDI1,MIX!Actinomyces funkei,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b9d937-3f14-4695-8720-e0c71f4e3923_MALDI1,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
f1de84ee-449c-4cb3-b03d-0597d296dff1_MALDI1,MIX!Staphylococcus lugdunensis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,I,R,S,-,-,-,S,S,S
e7fff519-d9ee-4c79-a718-4d0a1fd4fc87_MALDI1,MIX!Neisseria flavescens,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fb147f3-6095-479a-8a9c-951d918c86f3_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f771351-9533-412d-a09c-8da2ad0c9a88_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4af3335c-5a3c-45fa-ba05-1df201fa863f_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
167447e8-6988-48bc-b8c4-24f579567ac4_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
360f23fb-ea4b-445f-a00e-5406e3ba8fcb_MALDI1,MIX!Enterobacter asburiae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
e11a5110-f3df-4f9d-b16c-9848701d182f_MALDI1,MIX!Enterobacter asburiae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
0884b620-a1fb-4d7e-9c02-79f3cb590c9c_MALDI1,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
33bd70eb-a8c9-48cb-8083-9c6579909366_MALDI1,MIX!Prevotella loescheii,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb9a9bb2-cd48-43c2-ba68-4652bdc068c1_MALDI1,MIX!Parvimonas micra,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7eaabfb-9095-40be-adae-14f87bb5830a_MALDI1,MIX!Acinetobacter haemolyticus,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,S,S
2c3ed21a-cc93-4e02-9b9f-c08922ec5f27_MALDI1,MIX!Acinetobacter tjernbergiae,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,S,S
65033d12-f035-43ed-9eb6-f8b9d1a48681_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d76b7c-46cc-4174-a2d7-9fcf0963b2fa_MALDI1,MIX!Veillonella dispar,,,,,,,,,,,,,,,,,,,,,,,,,,,
840d20e2-db17-4936-8c53-d9bdcbb1945c_MALDI1,MIX!Veillonella parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,
7caf91f4-d9a7-4d5b-a2dc-b4c8e9e46e58_MALDI1,MIX!Pasteurella multocida,-,-,-,-,-,-,-,-,-,S,S,-,-,S,-,-,S,-,R,-,-,-,-,-,-,-,-
a6d82255-7f73-428b-a140-9dcc5c812609_MALDI1,MIX!Prevotella loescheii,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd1615f8-eca4-48b7-a4a0-25d4bc8addec_MALDI1,MIX!Peptoniphilus harei,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b4c00cb-6d40-4c73-8751-618fa9cddbbc_MALDI1,MIX!Pasteurella multocida,-,-,-,-,-,-,-,-,-,S,S,-,-,S,-,-,S,-,R,-,-,-,-,-,-,-,-
add60428-ba99-4222-a5e6-57e2174f84ef_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
04c7aa5a-479e-4748-abce-df909a5908f4_MALDI1,MIX!Aerococcus urinae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0104e209-9e29-44a3-b66e-ca7077461133_MALDI1,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a26f99e-c7c5-4307-9802-655b3c9860fd_MALDI1,MIX!Enterococcus faecalis,S,-,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-
2aef6de5-4efb-40db-8c8f-275c6efda914_MALDI1,MIX!Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
843c6183-584b-4ffc-af08-75038f494ea5_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
e700094b-7d54-4e31-bc4b-5b8eb2b0563c_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
13165c1b-22d0-4661-a13f-6fa8b48ac98a_MALDI1,MIX!Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ac9756-8d92-4577-8a84-71b910f53df8_MALDI1,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
72999275-602c-46e2-8d83-f807baa32316_MALDI1,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea87050-571c-4a4a-8f10-01f9eccb974c_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125e032-5289-461b-b117-5088c7bea34f_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
af629d9e-ebfb-412e-9f77-6d9f4cd7c225_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae69ed45-7bb9-4350-b18b-8c514843acf2_MALDI1,MIX!Klebsiella oxytoca,,,,,,,,,,,,,,,,,,,,,,,,,,,
04c3eaf6-7109-4e31-8d61-ee7caa2e8b85_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
ba2d2c79-1821-4633-b151-c946af3bd202_MALDI1,MIX!Bacillus mycoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c7b31ae-f210-43bb-9f3c-cb84735ba9cc_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
da2e85a6-0791-4d1d-8cfa-cf11b1295962_MALDI1,MIX!Aeromonas caviae,-,-,-,-,-,-,-,-,-,S,-,-,-,S,-,-,I,S,-,-,-,-,-,-,-,S,I
f6888566-7aa3-41b1-ba18-5f95cd13bdd7_MALDI1,MIX!Aeromonas caviae,-,-,-,-,-,-,-,-,-,S,-,-,-,S,-,-,I,S,-,-,-,-,-,-,-,S,I
a88d01df-050f-4ef7-ad58-2285a5195329_MALDI1,MIX!Aeromonas caviae,-,-,-,-,-,-,-,-,-,S,-,-,-,S,-,-,I,S,-,-,-,-,-,-,-,S,I
a27a83fc-bbc7-4af6-8a8b-542fc541793b_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
503c0a9f-6ca0-4249-a02e-ccf379809711_MALDI1,MIX!Gardnerella sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
01297b85-1871-43b3-90b2-70c333abf404_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
99f4a984-c490-4a67-a84b-03853152eecf_MALDI1,MIX!Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
081a53ae-fecc-47bf-bab5-417dc3f46998_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,R,R,-,-,S,R,R,R,R,-,-,-,-,-,S,-,I,I
5025982b-5532-40d1-b86f-a5a249a9bdb5_MALDI1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cde0acd-c233-4cfa-9e93-40a70173714f_MALDI1,MIX!Aerococcus christensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ccf415e-7f7b-442a-a800-337299d104b8_MALDI1,MIX!Achromobacter piechaudii,,,,,,,,,,,,,,,,,,,,,,,,,,,
51ca1ec9-445f-4d0d-9941-44fa2e704fea_MALDI1,MIX!Achromobacter denitrificans,-,-,-,-,-,-,I,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,S
7890a652-becd-40ca-9850-f1e636a0b3b2_MALDI1,MIX!Achromobacter spanius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f534136-2d11-43f6-a58f-9fc2bd0c77b3_MALDI1,MIX!Gemella morbillorum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eaa4932-45c4-4f4f-a076-4376128291ed_MALDI1,MIX!Pseudomonas synxantha,,,,,,,,,,,,,,,,,,,,,,,,,,,
1abcb772-bbac-48e6-8901-7f39b39e3b3e_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,S,S,-,S,S
0e56abab-2578-4f8e-a9d7-cbed9d6ab9a6_MALDI1,MIX!Staphylococcus epidermidis,R,S,R,S,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
ea0019e4-8ae9-4de8-84fe-41fbcec9d7bf_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb603f09-f57c-4cba-8128-0024ddc784d9_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
727bf95f-d156-4dfa-b952-7e16e5bbde48_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edd26e8-4a7a-48ed-a707-7495e3f2f538_MALDI1,MIX!Prevotella melaninogenica,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf1a7f01-31e6-482b-a433-55692166cca1_MALDI1,MIX!Prevotella melaninogenica,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84daa6f-3de0-49cb-a5d5-4a4e9e70c737_MALDI1,MIX!Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6378de5-3f7b-4b3d-8c77-b617b37b1099_MALDI1,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3efd6019-5d2b-447b-bbd6-6207d8be9318_MALDI1,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
6598ac58-9d33-47c1-bf0f-4630085a6aec_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,S,S,-,S,S
8e750e1c-3f2a-418c-a3cb-a25c71f3564c_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
239a543e-4a98-4179-8d6f-991e80c52a51_MALDI1,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3f650da-e711-4c90-a25a-761eedfede15_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078c362-bb47-4bff-9aaf-8e4ad445fced_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c1fb294-c9dc-4724-854b-002d3174f520_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
a73164e5-a79e-4007-8c87-1e85283c5d88_MALDI1,MIX!Finegoldia magna,,,,,,,,,,,,,,,,,,,,,,,,,,,
39af1214-fd93-4e5b-81b6-de35f235bab6_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eb8ff7e-554b-47d2-b770-0fc5515f778e_MALDI1,MIX!Escherichia vulneris,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d162773-eb7a-49af-aee2-baa6dfd8695a_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
020f4f5f-98a5-4784-9630-91008e4793fd_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
44cf0fb7-5cd3-4358-8c71-f232c68ea146_MALDI1,MIX!Streptococcus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd896d40-232b-4f96-b236-01b60eb90830_MALDI1,MIX!Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eadcf49-d1ce-470f-9517-284eb3c258fe_MALDI1,MIX!Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d8e433-1c26-4aff-8be9-c8033c0d2ed7_MALDI1,MIX!Streptococcus parasanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bebd281c-2809-48b9-96ff-2ee089e79ac8_MALDI1,MIX!Neisseria flavescens,,,,,,,,,,,,,,,,,,,,,,,,,,,
64a64b1a-190e-4965-9488-150506dd9ecc_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
8a7b97dc-f45f-49f7-9933-0985b4e99a1c_MALDI1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eeba437-8b5f-42b5-a9a8-38277ee5b964_MALDI1,MIX!Campylobacter coli,-,-,-,-,R,-,-,-,-,R,-,-,-,-,-,-,-,-,R,-,-,-,-,-,R,-,-
2b216be7-cacf-4985-9be6-7a3a5209f100_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
789ca390-13fe-4198-a9c3-1291c0503ef0_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fea1c5e-2022-4448-ba68-75b442330684_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d3e2137-8585-41a0-8e42-3676dafee6bb_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4815eb9-d81c-4ea3-8f47-fda63df5e096_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3785b6b-7cc3-4ebc-9c94-5d16a01dfceb_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b88278-cbc4-4040-b4cd-8f1be0ea9012_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
d447e4b4-6e62-4f76-aa00-b7161538ba63_MALDI1,MIX!Aeromonas veronii,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011e919-b3b3-48f9-93e5-fc6a3e3243e3_MALDI1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f53b87c8-2ec0-48d0-acc6-74e76529a2d6_MALDI1,MIX!Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b38ffc6-14f9-4a19-8e92-e7601d2507fd_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac501c3c-c9b8-42c1-b688-e011c8c83710_MALDI1,MIX!Achromobacter xylosoxidans,-,-,-,-,-,-,-,-,S,I,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,R,S
d861615e-7dfb-4554-b977-8f1408fb9872_MALDI1,MIX!Staphylococcus lugdunensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
db7c3182-7b99-4bb2-9261-a49faa550037_MALDI1,MIX!Staphylococcus lugdunensis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
b54c7504-c838-4389-bc81-ac14d6d77688_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39a5044-7dfc-43e3-b9ac-a3118752e10d_MALDI1,MIX!Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd7e1d9-b5f9-4da6-aece-57fd046f6b22_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873b683-208b-4e38-9cf7-27da11d86d80_MALDI1,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd5a86c-1e81-4ea7-9f3d-1061edca5c0e_MALDI1,MIX!Citrobacter sedlakii,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,S,S,-,S,S
50b0cdf4-a8b4-4cf8-8162-cc62eecfc76a_MALDI1,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22da8fe-39b5-4c9c-9b50-419707edddc1_MALDI1,MIX!Staphylococcus hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd37071f-cdf2-456d-b939-8db2ff84ff55_MALDI1,MIX!Pseudomonas koreensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d5d77fd-7055-46a3-8bac-4e75a82e4476_MALDI1,MIX!Klebsiella variicola,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
f4343e1a-9397-462d-acbf-71677b6617e5_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
e6bb670e-a90f-4ede-aaff-bcccb670cfdf_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6761d65-4230-4e23-ba45-f650d215cd0b_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
1ae07304-8617-48ad-b6b2-0e0f49462f2f_MALDI1,MIX!Lactobacillus casei,,,,,,,,,,,,,,,,,,,,,,,,,,,
513b5c6e-06c4-4830-9ab1-46b281b1ec17_MALDI1,MIX!Enterobacter ludwigii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,S,-,S,S
d2eb4b3f-4cb1-4aa4-b813-f8c2a3fceab2_MALDI1,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
93085e1d-ed83-4ca2-bfb5-afd1445a4eed_MALDI1,MIX!Enterobacter ludwigii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,S,-,S,S
bf0a118f-cc07-466b-a1ee-2a8bcefa8d5b_MALDI1,MIX!Enterobacter ludwigii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,S,-,S,S
beab064e-c412-439a-998c-b2ae97d1c9e6_MALDI1,MIX!Bifidobacterium longum,,,,,,,,,,,,,,,,,,,,,,,,,,,
294c6c77-cb88-456c-b0a1-ebfa4bb82102_MALDI1,MIX!Prevotella melaninogenica,,,,,,,,,,,,,,,,,,,,,,,,,,,
a756693b-fc81-46f3-967d-faecc40912f1_MALDI1,MIX!Parabacteroides distasonis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b195fba-1f5a-4052-8a0c-967a4d65e090_MALDI1,MIX!Acinetobacter lwoffii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e714468a-cf00-4908-9fd3-c0be817f8dc5_MALDI1,MIX!Chryseobacterium gleum,-,-,-,-,-,-,-,-,R,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,S
7307fc7f-5030-48e9-ad94-8ce8c3adc383_MALDI1,MIX!Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b443664e-1131-46b4-97e3-ce4c3f868bc5_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
b064e006-0b7a-4cfb-869c-d80ca288fdee_MALDI1,MIX!Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
be885cf8-a5f9-4e38-b359-0a04973a3c8a_MALDI1,MIX!Clostridium paraputrificum,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a473ba4-286c-48cd-8702-1cc1d3e4e49d_MALDI1,MIX!Pseudomonas monteilii,S,-,-,-,-,-,-,-,I,S,S,-,-,-,S,-,-,S,-,-,-,-,-,"R(1), S(1)",-,S,S
4394be66-9556-4a22-a3cb-d8315665c0eb_MALDI1,MIX!Alloscardovia omnicolens,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0308248-ad92-4d25-9249-f43f053dce8f_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5301e2f-107d-4c73-97e7-387de0726638_MALDI1,MIX!Actinomyces radingae,,,,,,,,,,,,,,,,,,,,,,,,,,,
e035aa77-e9ae-4e93-8a67-4a0b08d4fdcc_MALDI1,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2f6c26c-9742-4db6-97ea-51031a1bbc2a_MALDI1,MIX!Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d3d869f-8c9b-41f3-8bb6-b6317829c74d_MALDI1,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
053ce054-acdf-40a6-8409-54d537e39d9f_MALDI1,MIX!Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
883f25f5-09b8-4345-ad71-c87e6282155b_MALDI1,MIX!Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
3263b6b4-1611-4ab3-8bce-9c4c00ad5c2e_MALDI1,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
111de260-15bf-49a4-b72d-05d9cbde4fa2_MALDI1,MIX!Streptococcus parasanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
0453cb54-1a3b-4687-a0ee-5bf0d239d6bc_MALDI1,MIX!Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a471ae-00a0-4538-adef-8a2c24748fc2_MALDI1,MIX!Raoultella ornithinolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9837ce7-ed5d-46fd-9c46-15252e9766d1_MALDI1,MIX!Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9eb2e0-e1ac-4acc-81f9-60f574966f36_MALDI1,MIX!Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f164e7-d169-42b7-bf82-3eaad9c54631_MALDI1,MIX!Clostridium perfringens,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9f60d3b-ebd0-438d-af1f-7288ec2beae9_MALDI1,MIX!Proteus mirabilis,I,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,R,-,S,S
c7b87a8b-15a6-4ab2-baa3-d87ee15694d1_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797dd3d-e0d1-465f-a817-2d738a225bc9_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c9d52cf-9aa0-44aa-9fed-646c4f6229e8_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea04fd8-85a3-4497-9954-c87ce032f336_MALDI1,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
